lake,year,season,doy,taxon,group,biomass_g,density.areal,type
406,2018,spring,158,Brachionus,Rotifer,5.10359228176e-8,108849.55752212388,zoop
406,2018,spring,158,Keratella.cochlearis,Rotifer,1.6714503414545457e-9,79823.00884955752,zoop
406,2018,summer,184,Ceriodaphnia,Ceriodaphnia,9.82767339519625e-7,23539.823008849562,zoop
406,2018,summer,184,Chydorus,Chydorid,8.625631712901081e-7,178230.0884955752,zoop
406,2018,summer,184,Diaphanosoma,Lg.Cladocera,1.1362242922319784e-6,16814.1592920354,zoop
406,2018,summer,184,Calanoida,Calanoid,2.863904810414989e-6,10088.495575221237,zoop
406,2018,summer,184,Cyclopoida,Cyclopoid,1.0767329122860358e-6,87433.62831858407,zoop
406,2018,summer,184,Nauplii,Nauplii,1.1486035383816604e-7,168141.59292035399,zoop
406,2018,summer,184,Brachionus,Rotifer,4.6506205711e-8,80707.9646017699,zoop
406,2018,summer,184,Filinia,Rotifer,1.6681482839449998e-8,13451.32743362832,zoop
406,2018,summer,184,Keratella.cochlearis,Rotifer,1.2537576293333334e-9,10088.495575221237,zoop
406,2018,summer,184,Polyarthra,Rotifer,4.40516868512e-8,33628.3185840708,zoop
406,2018,summer,184,Pompholyx,Rotifer,2.688969922269231e-8,43716.81415929204,zoop
406,2018,summer,197,Ceriodaphnia,Ceriodaphnia,5.19236821809808e-7,254867.25663716818,zoop
406,2018,summer,197,Chydorus,Chydorid,8.344064170682147e-7,60176.99115044248,zoop
406,2018,summer,197,Diaphanosoma,Lg.Cladocera,7.77250011057336e-7,38938.05309734513,zoop
406,2018,summer,197,Calanoida,Calanoid,2.820710753572301e-6,35398.23008849558,zoop
406,2018,summer,197,Cyclopoida,Cyclopoid,3.8794661650904757e-7,95575.22123893807,zoop
406,2018,summer,197,Nauplii,Nauplii,9.755705482209292e-8,230088.49557522126,zoop
406,2018,summer,197,Keratella.cochlearis,Rotifer,1.342338027e-9,42477.876106194686,zoop
406,2018,summer,197,Polyarthra,Rotifer,3.138356468800001e-8,7079.646017699115,zoop
406,2018,summer,211,Ceriodaphnia,Ceriodaphnia,9.51607176153591e-7,246902.65486725667,zoop
406,2018,summer,211,Chydorus,Chydorid,2.3826905985075625e-6,32920.35398230089,zoop
406,2018,summer,211,Calanoida,Calanoid,5.738965893702538e-6,16460.176991150445,zoop
406,2018,summer,211,Cyclopoida,Cyclopoid,1.2674979652737304e-6,139911.50442477877,zoop
406,2018,summer,211,Nauplii,Nauplii,1.2230099037605872e-7,205752.21238938058,zoop
406,2018,summer,211,Brachionus,Rotifer,4.821711277632e-8,205752.21238938058,zoop
406,2018,summer,211,Keratella.cochlearis,Rotifer,2.286335758727273e-9,181061.94690265486,zoop
406,2019,spring,148,Ceriodaphnia,Ceriodaphnia,6.948346344881943e-7,4955.752212389381,zoop
406,2019,spring,148,Cyclopoida,Cyclopoid,6.340461611708091e-7,81769.91150442479,zoop
406,2019,spring,148,Nauplii,Nauplii,1.1107657476885928e-7,641769.9115044249,zoop
406,2019,spring,148,Asplanchna,Rotifer,8.28375729369006e-7,12389.380530973453,zoop
406,2019,spring,148,Brachionus,Rotifer,5.9074681308e-8,29734.51327433629,zoop
406,2019,spring,148,Keratella.cochlearis,Rotifer,1.79987766112e-9,1680000.0000000002,zoop
406,2019,spring,148,Polyarthra,Rotifer,5.24486791136e-8,1043185.8407079646,zoop
406,2019,spring,170,Daphnia,Daphnia,4.721739191145731e-6,8672.566371681418,zoop
406,2019,spring,170,Cyclopoida,Cyclopoid,1.0950907965170014e-6,43362.83185840709,zoop
406,2019,spring,170,Nauplii,Nauplii,1.460940775567918e-7,54926.25368731564,zoop
406,2019,spring,170,Brachionus,Rotifer,4.8099119458909085e-8,34690.26548672567,zoop
406,2019,spring,170,Keratella.cochlearis,Rotifer,2.7040647822857147e-9,60707.96460176992,zoop
406,2019,spring,170,Polyarthra,Rotifer,3.175591732768001e-8,72271.38643067848,zoop
406,2019,spring,176,Daphnia,Daphnia,2.6186274754345966e-6,10796.46017699115,zoop
406,2019,spring,176,Calanoida,Calanoid,2.0902349408316017e-6,10796.46017699115,zoop
406,2019,spring,176,Cyclopoida,Cyclopoid,2.0007844667926193e-6,75575.22123893806,zoop
406,2019,spring,176,Nauplii,Nauplii,9.704912232818277e-8,102566.37168141594,zoop
406,2019,spring,176,Keratella.cochlearis,Rotifer,1.49052301312e-9,221327.4336283186,zoop
406,2019,spring,176,Polyarthra,Rotifer,4.0986800288e-8,10796.46017699115,zoop
406,2019,summer,212,Daphnia,Daphnia,2.436642586327033e-6,25132.743362831858,zoop
406,2019,summer,212,Calanoida,Calanoid,1.3296409114241342e-6,12566.371681415929,zoop
406,2019,summer,212,Cyclopoida,Cyclopoid,1.7549027075711767e-6,106814.1592920354,zoop
406,2019,summer,212,Nauplii,Nauplii,2.1486802226235704e-7,232477.8761061947,zoop
406,2019,summer,212,Asplanchna,Rotifer,4.3620257892457996e-7,37699.11504424778,zoop
406,2019,summer,212,Asplanchnopus,Rotifer,4.051411690575167e-8,113097.34513274336,zoop
406,2019,summer,212,Filinia,Rotifer,3.4847836160637505e-8,50265.486725663715,zoop
406,2019,summer,212,Keratella.cochlearis,Rotifer,2.27013756928e-9,188495.57522123895,zoop
406,2019,summer,212,Polyarthra,Rotifer,5.602778199200002e-8,106814.1592920354,zoop
406,2019,summer,226,Chydorus,Chydorid,9.925817371397307e-7,13097.345132743363,zoop
406,2019,summer,226,Diaphanosoma,Lg.Cladocera,1.5434093487983569e-6,19646.01769911504,zoop
406,2019,summer,226,Calanoida,Calanoid,4.044740974042252e-6,13097.345132743363,zoop
406,2019,summer,226,Cyclopoida,Cyclopoid,9.207671356919549e-7,104778.7610619469,zoop
406,2019,summer,226,Nauplii,Nauplii,1.0004029613776455e-7,248849.55752212388,zoop
406,2019,summer,226,Keratella.cochlearis,Rotifer,2.1588312890000005e-9,13097.345132743363,zoop
406,2019,summer,226,Polyarthra,Rotifer,2.1603343794666666e-8,19646.01769911504,zoop
406,2019,summer,298,Daphnia,Daphnia,1.6914408456454673e-6,17522.12389380531,zoop
406,2019,summer,298,Cyclopoida,Cyclopoid,1.1169096306663503e-6,175221.2389380531,zoop
406,2019,summer,298,Nauplii,Nauplii,1.5498445910408842e-7,157699.1150442478,zoop
406,2019,summer,298,Asplanchna,Rotifer,6.864641128603051e-7,11681.415929203542,zoop
406,2019,summer,298,Asplanchnopus,Rotifer,1.700192958126e-8,17522.12389380531,zoop
406,2019,summer,298,Keratella.cochlearis,Rotifer,1.8396724150000002e-9,11681.415929203542,zoop
406,2019,summer,298,Polyarthra,Rotifer,4.21796995508e-8,116814.15929203542,zoop
406,2020,spring,154,Chydorus,Chydorid,1.772789281268833e-6,337964.6017699115,zoop
406,2020,spring,154,Daphnia,Daphnia,3.7500831661959433e-6,40353.982300884956,zoop
406,2020,spring,154,Calanoida,Calanoid,7.076441491923325e-6,15132.74336283186,zoop
406,2020,spring,154,Cyclopoida,Cyclopoid,8.412274690554397e-7,75663.7168141593,zoop
406,2020,spring,154,Nauplii,Nauplii,2.610582963432005e-7,100884.95575221241,zoop
406,2020,spring,154,Brachionus,Rotifer,2.578466529272727e-8,110973.45132743364,zoop
406,2020,spring,154,Keratella.cochlearis,Rotifer,1.8477796026666666e-9,30265.48672566372,zoop
406,2020,spring,177,Alonella,Chydorid,5.9003014275017086e-8,243362.8318584071,zoop
406,2020,spring,177,Bosmina,Bosmina,8.461451615304885e-7,22123.893805309734,zoop
406,2020,spring,177,Chydorus,Chydorid,7.626705772659397e-7,137168.14159292035,zoop
406,2020,spring,177,Daphnia,Daphnia,1.4878738580977046e-6,57522.123893805314,zoop
406,2020,spring,177,Diaphanosoma,Lg.Cladocera,9.422281101462734e-7,8849.557522123896,zoop
406,2020,spring,177,Calanoida,Calanoid,5.365192100585147e-6,26548.672566371686,zoop
406,2020,spring,177,Cyclopoida,Cyclopoid,6.192493786046264e-7,106194.69026548674,zoop
406,2020,spring,177,Nauplii,Nauplii,1.4121523746622893e-7,128318.58407079648,zoop
406,2020,spring,177,Brachionus,Rotifer,3.1972704098879995e-8,141592.92035398234,zoop
406,2020,spring,177,Filinia,Rotifer,1.4159099220933337e-8,26548.672566371686,zoop
406,2020,spring,177,Keratella.cochlearis,Rotifer,4.018700180240001e-9,181415.92920353985,zoop
406,2020,spring,177,Polyarthra,Rotifer,3.6025567368e-8,39823.008849557526,zoop
406,2020,summer,205,Bosmina,Bosmina,4.120783581098823e-7,125309.73451327435,zoop
406,2020,summer,205,Chydorus,Chydorid,1.2181389387508539e-6,4247.78761061947,zoop
406,2020,summer,205,Diaphanosoma,Lg.Cladocera,9.85429791652354e-7,4247.78761061947,zoop
406,2020,summer,205,Calanoida,Calanoid,4.396406884657408e-6,14867.256637168144,zoop
406,2020,summer,205,Cyclopoida,Cyclopoid,2.303956954496542e-6,6371.681415929205,zoop
406,2020,summer,205,Nauplii,Nauplii,1.196757957724819e-7,40353.98230088496,zoop
406,2020,summer,205,Asplanchna,Rotifer,2.661269486767126e-7,8495.57522123894,zoop
406,2018,summer,200,Chironomidae,Chironomidae,4.5719502098526775e-4,167.70186335857142,miv
406,2018,summer,200,Oligochaeta,Worm,0.0018198360749557957,95.65217391,miv
406,2018,summer,200,Sphaeriidae,Bivalvia,1.1241655071742566e-4,86.95652174,miv
406,2019,summer,200,Chironomidae,Chironomidae,2.675173400785469e-4,69.230769227,miv
406,2019,summer,200,Oligochaeta,Worm,2.930142258953229e-4,9.615384615,miv
406,2019,summer,200,Planorbidae,Gastropoda,0.0016051170509109739,28.84615385,miv
406,2019,summer,200,Sphaeriidae,Bivalvia,1.1241655071742566e-4,9.615384615,miv
406,2020,summer,200,Chironomidae,Chironomidae,4.782377354410693e-4,50.48076923,miv
406,2020,summer,200,Oligochaeta,Worm,0.0011144878990765553,48.07692308,miv
90,2018,spring,130,Cyclopoida,Cyclopoid,9.540869978492414e-7,161061.94690265486,zoop
90,2018,spring,130,Nauplii,Nauplii,2.3489479193377896e-7,56371.68141592921,zoop
90,2018,spring,130,Keratella.cochlearis,Rotifer,1.1150034453599999e-9,2730000.0000000005,zoop
90,2018,spring,144,Calanoida,Calanoid,5.296871620058793e-6,26637.168141592923,zoop
90,2018,spring,144,Cyclopoida,Cyclopoid,2.14879635223023e-6,98938.05309734514,zoop
90,2018,spring,144,Nauplii,Nauplii,1.9734538281221185e-7,45663.71681415929,zoop
90,2018,spring,144,Keratella.cochlearis,Rotifer,1.43125999776e-9,121769.91150442477,zoop
90,2018,spring,144,Polyarthra,Rotifer,4.8475132006000015e-8,45663.71681415929,zoop
90,2018,spring,158,Cyclopoida,Cyclopoid,2.290275521254453e-6,46991.150442477876,zoop
90,2018,spring,158,Nauplii,Nauplii,1.1307206018378286e-7,17404.129793510325,zoop
90,2018,spring,158,Keratella.cochlearis,Rotifer,1.2933246660000002e-9,41769.911504424774,zoop
90,2018,summer,197,Calanoida,Calanoid,1.6001815578746135e-6,21681.41592920354,zoop
90,2018,summer,197,Cyclopoida,Cyclopoid,6.723359096484635e-7,73716.81415929204,zoop
90,2018,summer,197,Nauplii,Nauplii,1.0700012011631708e-7,47699.11504424779,zoop
90,2018,summer,197,Keratella.cochlearis,Rotifer,8.438702431999999e-10,125752.21238938054,zoop
90,2018,summer,197,Polyarthra,Rotifer,1.8449527846400003e-8,21681.41592920354,zoop
90,2018,summer,213,Cyclopoida,Cyclopoid,2.1671797990731534e-6,318584.07079646015,zoop
90,2019,spring,148,Cyclopoida,Cyclopoid,1.9248013205805398e-6,175575.22123893804,zoop
90,2019,spring,148,Asplanchna,Rotifer,2.309128529072625e-7,21946.902654867255,zoop
90,2019,spring,148,Keratella.cochlearis,Rotifer,1.5909580087999999e-9,3407256.637168142,zoop
90,2019,spring,148,Polyarthra,Rotifer,4.669884292266667e-8,16460.17699115044,zoop
90,2019,spring,163,Cyclopoida,Cyclopoid,1.2978317869092604e-6,168495.57522123895,zoop
90,2019,spring,163,Nauplii,Nauplii,1.9266243822035709e-7,364070.796460177,zoop
90,2019,spring,163,Asplanchna,Rotifer,6.2550897827119e-7,9026.548672566374,zoop
90,2019,spring,163,Keratella.cochlearis,Rotifer,1.1334453100000003e-9,48141.592920353985,zoop
90,2019,spring,163,Polyarthra,Rotifer,4.2618397647000005e-8,24070.796460176993,zoop
90,2019,spring,176,Daphnia,Daphnia,1.418893479717094e-6,46725.66371681417,zoop
90,2019,spring,176,Cyclopoida,Cyclopoid,1.267394869408354e-6,613274.336283186,zoop
90,2019,spring,176,Nauplii,Nauplii,1.4914948337982475e-7,81769.91150442479,zoop
90,2019,summer,198,Daphnia,Daphnia,3.1608457683068155e-6,211460.17699115045,zoop
90,2019,summer,198,Calanoida,Calanoid,1.6554227809283724e-6,15663.716814159294,zoop
90,2019,summer,198,Cyclopoida,Cyclopoid,1.4481181347949134e-6,258451.32743362826,zoop
90,2019,summer,198,Nauplii,Nauplii,2.500988583489415e-7,203628.31858407077,zoop
90,2019,summer,198,Asplanchna,Rotifer,2.050039048512e-8,15663.716814159294,zoop
90,2019,summer,198,Conochilus,Rotifer,3.9448157376e-7,15663.716814159294,zoop
90,2019,summer,198,Keratella.cochlearis,Rotifer,2.9406687470000003e-9,15663.716814159294,zoop
90,2019,summer,212,Daphnia,Daphnia,6.0950886297788566e-6,42743.362831858416,zoop
90,2019,summer,212,Calanoida,Calanoid,6.278076953430681e-6,73274.33628318585,zoop
90,2019,summer,212,Cyclopoida,Cyclopoid,2.0944828344083895e-6,61061.946902654876,zoop
90,2019,summer,212,Nauplii,Nauplii,3.8508644642209196e-7,122123.89380530975,zoop
90,2019,summer,212,Keratella.cochlearis,Rotifer,2.221700848e-9,79380.53097345133,zoop
90,2019,summer,225,Daphnia,Daphnia,3.854917727528004e-6,28141.592920353985,zoop
90,2019,summer,225,Calanoida,Calanoid,5.340511198408093e-6,75044.24778761063,zoop
90,2019,summer,225,Cyclopoida,Cyclopoid,1.648284473815569e-6,206371.68141592926,zoop
90,2019,summer,225,Nauplii,Nauplii,2.699229512577646e-7,131327.4336283186,zoop
90,2019,summer,225,Asplanchnopus,Rotifer,1.0822286306520003e-8,18761.061946902657,zoop
90,2019,summer,225,Keratella.cochlearis,Rotifer,1.5560044319199998e-9,243893.8053097345,zoop
90,2020,spring,154,Chydorus,Chydorid,1.495160586244829e-6,69026.54867256638,zoop
90,2020,spring,154,Daphnia,Daphnia,7.527259082287379e-6,138053.09734513276,zoop
90,2020,spring,154,Calanoida,Calanoid,4.1467683652875806e-6,103539.82300884955,zoop
90,2020,spring,154,Cyclopoida,Cyclopoid,9.76249769448651e-7,62123.89380530974,zoop
90,2020,spring,154,Nauplii,Nauplii,2.1905908502411563e-7,179469.02654867258,zoop
90,2020,spring,154,Keratella.cochlearis,Rotifer,3.38885864536e-9,752389.3805309735,zoop
90,2020,spring,154,Polyarthra,Rotifer,5.428152563399999e-8,27610.619469026547,zoop
90,2020,spring,177,Chydorus,Chydorid,1.1926213135701158e-6,673805.3097345133,zoop
90,2020,spring,177,Daphnia,Daphnia,5.764925083402631e-7,52566.37168141594,zoop
90,2020,spring,177,Calanoida,Calanoid,3.900792584721508e-6,81238.93805309736,zoop
90,2020,spring,177,Cyclopoida,Cyclopoid,1.2345721926912665e-6,105132.74336283188,zoop
90,2020,spring,177,Nauplii,Nauplii,1.9778791376968028e-7,181592.9203539823,zoop
90,2020,spring,177,Polyarthra,Rotifer,3.158800797600001e-8,19115.044247787613,zoop
90,2020,summer,213,Bosmina,Bosmina,4.056525084017643e-7,2002831.8584070792,zoop
90,2020,summer,213,Chydorus,Chydorid,1.236246419196301e-6,56991.15044247788,zoop
90,2020,summer,213,Diaphanosoma,Lg.Cladocera,5.184296772837201e-7,12212.389380530974,zoop
90,2020,summer,213,Cyclopoida,Cyclopoid,4.877158441810955e-7,24424.77876106195,zoop
90,2020,summer,213,Nauplii,Nauplii,1.3763865262873968e-7,8141.592920353982,zoop
90,2020,summer,213,Polyarthra,Rotifer,2.8225911037333343e-8,12212.389380530974,zoop
90,2020,spring,141,Daphnia,Daphnia,7.108245236114596e-7,331858.407079646,zoop
90,2020,spring,141,Calanoida,Calanoid,8.16408739212002e-7,243362.83185840707,zoop
90,2020,spring,141,Cyclopoida,Cyclopoid,1.9179213154072365e-7,66371.68141592921,zoop
90,2020,spring,141,Nauplii,Nauplii,2.8578859269087495e-7,287610.61946902657,zoop
90,2020,spring,141,Keratella.cochlearis,Rotifer,1.1890452163e-9,442477.8761061947,zoop
90,2020,spring,141,Synchaeta,Rotifer,3.9573548628571426e-8,154867.25663716815,zoop
90,2020,summer,190,Chydorus,Chydorid,7.746530752762693e-7,444035.39823008847,zoop
90,2020,summer,190,Daphnia,Daphnia,8.642178749724795e-7,10572.271386430679,zoop
90,2020,summer,190,Calanoida,Calanoid,3.1447233540099877e-6,7929.20353982301,zoop
90,2020,summer,190,Cyclopoida,Cyclopoid,1.2658331445986822e-6,13215.33923303835,zoop
90,2020,summer,190,Nauplii,Nauplii,1.85935599765971e-7,31716.81415929204,zoop
90,2020,summer,190,Keratella.cochlearis,Rotifer,1.0730829061052632e-9,50218.28908554573,zoop
90,2018,summer,200,Ceratopogonidae,Diptera,8.013601320144854e-4,43.47826087,miv
90,2018,summer,200,Chironomidae,Chironomidae,4.390910829472655e-4,756.52173918,miv
90,2018,summer,200,Diptera,Diptera,3.4860778597176496e-4,86.95652174,miv
90,2018,summer,200,Ephemeroptera,Ephemeroptera,0.003062051474864973,43.47826087,miv
90,2018,summer,200,Hirudinea,Worm,0.0013549660581507902,43.47826087,miv
90,2018,summer,200,Oligochaeta,Worm,0.002032373448223362,384.0579710033333,miv
90,2018,summer,200,Trichoptera,Trichoptera,5.52571294438961e-4,43.47826087,miv
90,2019,summer,200,Chironomidae,Chironomidae,5.865306198163128e-4,376.92307691999997,miv
90,2019,summer,200,Diptera,Diptera,0.0020185654503934803,9.615384615,miv
90,2019,summer,200,Hirudinea,Worm,0.00502081271515146,9.615384615,miv
90,2019,summer,200,Oligochaeta,Worm,0.005073442914224049,262.82051283333334,miv
90,2019,summer,200,Planorbidae,Gastropoda,9.150499647214544e-4,9.615384615,miv
90,2020,summer,200,Chironomidae,Chironomidae,2.2695881069909323e-4,53.846153852,miv
90,2020,summer,200,Oligochaeta,Worm,9.338909473686734e-4,36.538461541,miv
90,2020,summer,200,Sphaeriidae,Bivalvia,1.0682378888554625e-4,12.82051282,miv
