sampleID,lake,doy,year,season,group,taxon,biomass
P20090213,North.Twin,213,2020,summer,Cladocera,Alonella,0
P20090213,North.Twin,213,2020,summer,Cladocera,Bosmina,812.4537673
P20090213,North.Twin,213,2020,summer,Cladocera,Camptocercus,0
P20090213,North.Twin,213,2020,summer,Cladocera,Ceriodaphnia,0
P20090213,North.Twin,213,2020,summer,Cladocera,Chydorus,70.45510566
P20090213,North.Twin,213,2020,summer,Cladocera,Daphnia,0
P20090213,North.Twin,213,2020,summer,Cladocera,Daphnia.lumholtzi,0
P20090213,North.Twin,213,2020,summer,Cladocera,Diaphanosoma,6.331265085
P20090213,North.Twin,213,2020,summer,Cladocera,Graptoleberis,0
P20090213,North.Twin,213,2020,summer,Cladocera,Leptodora,0
P20090213,North.Twin,213,2020,summer,Cladocera,Moina,0
P20090213,North.Twin,213,2020,summer,Cladocera,Pleuroxus,0
P20090213,North.Twin,213,2020,summer,Cladocera,Scapholeberis,0
P20090213,North.Twin,213,2020,summer,Cladocera,Simocephalus,0
P20090213,North.Twin,213,2020,summer,Calanoid,Calanoida,0
P20090213,North.Twin,213,2020,summer,Cyclopoid,Cyclopoida,11.91235159
P20090213,North.Twin,213,2020,summer,Nauplii,Nauplii,1.12059788
P20090213,North.Twin,213,2020,summer,Rotifer,Anuraeopsis,0
P20090213,North.Twin,213,2020,summer,Rotifer,Ascomorpha,0
P20090213,North.Twin,213,2020,summer,Rotifer,Asplanchna,0
P20090213,North.Twin,213,2020,summer,Rotifer,Asplanchnopus,0
P20090213,North.Twin,213,2020,summer,Rotifer,Brachionus,0
P20090213,North.Twin,213,2020,summer,Rotifer,Conochilus,0
P20090213,North.Twin,213,2020,summer,Rotifer,Euchlanis,0
P20090213,North.Twin,213,2020,summer,Rotifer,Filinia,0
P20090213,North.Twin,213,2020,summer,Rotifer,Gastropus,0
P20090213,North.Twin,213,2020,summer,Rotifer,Hexarthra,0
P20090213,North.Twin,213,2020,summer,Rotifer,Kellicottia,0
P20090213,North.Twin,213,2020,summer,Rotifer,Keratella.cochlearis,0
P20090213,North.Twin,213,2020,summer,Rotifer,Keratella.quadrata,0
P20090213,North.Twin,213,2020,summer,Rotifer,Lecane,0
P20090213,North.Twin,213,2020,summer,Rotifer,Lepadella,0
P20090213,North.Twin,213,2020,summer,Rotifer,Macrochaetus,0
P20090213,North.Twin,213,2020,summer,Rotifer,Monostyla,0
P20090213,North.Twin,213,2020,summer,Rotifer,Mytilina,0
P20090213,North.Twin,213,2020,summer,Rotifer,Notholca,0
P20090213,North.Twin,213,2020,summer,Rotifer,Platyias,0
P20090213,North.Twin,213,2020,summer,Rotifer,Ploesoma,0
P20090213,North.Twin,213,2020,summer,Rotifer,Polyarthra,0.344705816
P20090213,North.Twin,213,2020,summer,Rotifer,Pompholyx,0
P20090213,North.Twin,213,2020,summer,Rotifer,Synchaeta,0
P20090213,North.Twin,213,2020,summer,Rotifer,Testudinella,0
P20090213,North.Twin,213,2020,summer,Rotifer,Trichocerca,0
P20090213,North.Twin,213,2020,summer,Rotifer,Trichotria,0
P19090225,North.Twin,225,2019,summer,Cladocera,Alona,0
P19090225,North.Twin,225,2019,summer,Cladocera,Alonella,0
P19090225,North.Twin,225,2019,summer,Cladocera,Bosmina,0
P19090225,North.Twin,225,2019,summer,Cladocera,Camptocercus,0
P19090225,North.Twin,225,2019,summer,Cladocera,Ceriodaphnia,0
P19090225,North.Twin,225,2019,summer,Cladocera,Chydorus,0
P19090225,North.Twin,225,2019,summer,Cladocera,Daphnia,108.4835254
P19090225,North.Twin,225,2019,summer,Cladocera,Daphnia.lumholtzi,0
P19090225,North.Twin,225,2019,summer,Cladocera,Diaphanosoma,0
P19090225,North.Twin,225,2019,summer,Cladocera,Graptoleberis,0
P19090225,North.Twin,225,2019,summer,Cladocera,Leptodora,0
P19090225,North.Twin,225,2019,summer,Cladocera,Moina,0
P19090225,North.Twin,225,2019,summer,Cladocera,Pleuroxus,0
P19090225,North.Twin,225,2019,summer,Cladocera,Scapholeberis,0
P19090225,North.Twin,225,2019,summer,Cladocera,Simocephalus,0
P19090225,North.Twin,225,2019,summer,Calanoid,Calanoida,400.7746457
P19090225,North.Twin,225,2019,summer,Cyclopoid,Cyclopoida,340.1592383
P19090225,North.Twin,225,2019,summer,Nauplii,Nauplii,35.44828847
P19090225,North.Twin,225,2019,summer,Rotifer,Anuraeopsis,0
P19090225,North.Twin,225,2019,summer,Rotifer,Ascomorpha,0
P19090225,North.Twin,225,2019,summer,Rotifer,Asplanchna,0
P19090225,North.Twin,225,2019,summer,Rotifer,Asplanchnopus,0.203037584
P19090225,North.Twin,225,2019,summer,Rotifer,Brachionus,0
P19090225,North.Twin,225,2019,summer,Rotifer,Conochilus,0
P19090225,North.Twin,225,2019,summer,Rotifer,Euchlanis,0
P19090225,North.Twin,225,2019,summer,Rotifer,Filinia,0
P19090225,North.Twin,225,2019,summer,Rotifer,Gastropus,0
P19090225,North.Twin,225,2019,summer,Rotifer,Hexarthra,0
P19090225,North.Twin,225,2019,summer,Rotifer,Kellicottia,0
P19090225,North.Twin,225,2019,summer,Rotifer,Keratella.cochlearis,0.379499842
P19090225,North.Twin,225,2019,summer,Rotifer,Keratella.quadrata,0
P19090225,North.Twin,225,2019,summer,Rotifer,Lecane,0
P19090225,North.Twin,225,2019,summer,Rotifer,Lepadella,0
P19090225,North.Twin,225,2019,summer,Rotifer,Macrochaetus,0
P19090225,North.Twin,225,2019,summer,Rotifer,Monostyla,0
P19090225,North.Twin,225,2019,summer,Rotifer,Mytilina,0
P19090225,North.Twin,225,2019,summer,Rotifer,Notholca,0
P19090225,North.Twin,225,2019,summer,Rotifer,Platyias,0
P19090225,North.Twin,225,2019,summer,Rotifer,Ploesoma,0
P19090225,North.Twin,225,2019,summer,Rotifer,Polyarthra,0
P19090225,North.Twin,225,2019,summer,Rotifer,Pompholyx,0
P19090225,North.Twin,225,2019,summer,Rotifer,Synchaeta,0
P19090225,North.Twin,225,2019,summer,Rotifer,Testudinella,0
P19090225,North.Twin,225,2019,summer,Rotifer,Trichocerca,0
P19090225,North.Twin,225,2019,summer,Rotifer,Trichotria,0
A18090226003,North.Twin,226,2018,summer,Rotifer,Brachionus,2.434979836
A18090226003,North.Twin,226,2018,summer,Cyclopoid,Cyclopoida,39.30059395
A18090226003,North.Twin,226,2018,summer,Rotifer,Keratella.cochlearis,0.061204129
A18090226003,North.Twin,226,2018,summer,Nauplii,Nauplii,4.52299246
A18090226003,North.Twin,226,2018,summer,Rotifer,Polyarthra,2.166194777
A19090232003,North.Twin,232,2019,summer,Rotifer,Keratella.cochlearis,0.02270367
A19090232003,North.Twin,232,2019,summer,Rotifer,Polyarthra,0.104395437
A19090232003,North.Twin,232,2019,summer,Rotifer,Brachionus,0.176350634
A19090232003,North.Twin,232,2019,summer,Nauplii,Nauplii,0.301638289
A19090232003,North.Twin,232,2019,summer,Cladocera,Diaphanosoma,5.141064128
A19090232003,North.Twin,232,2019,summer,Cladocera,Daphnia,19.75074628
A19090232003,North.Twin,232,2019,summer,Cyclopoid,Cyclopoida,37.16526696
A19090232003,North.Twin,232,2019,summer,Calanoid,Calanoida,70.2427659
P18105136,Silver,136,2018,spring,Cladocera,Alona,0
P18105136,Silver,136,2018,spring,Cladocera,Alonella,0
P18105136,Silver,136,2018,spring,Cladocera,Bosmina,0
P18105136,Silver,136,2018,spring,Cladocera,Camptocercus,0
P18105136,Silver,136,2018,spring,Cladocera,Ceriodaphnia,0
P18105136,Silver,136,2018,spring,Cladocera,Chydorus,0
P18105136,Silver,136,2018,spring,Cladocera,Daphnia,494.2008951
P18105136,Silver,136,2018,spring,Cladocera,Daphnia.lumholtzi,0
P18105136,Silver,136,2018,spring,Cladocera,Diaphanosoma,0
P18105136,Silver,136,2018,spring,Cladocera,Graptoleberis,0
P18105136,Silver,136,2018,spring,Cladocera,Leptodora,0
P18105136,Silver,136,2018,spring,Cladocera,Moina,0
P18105136,Silver,136,2018,spring,Cladocera,Pleuroxus,0
P18105136,Silver,136,2018,spring,Cladocera,Scapholeberis,0
P18105136,Silver,136,2018,spring,Cladocera,Simocephalus,0
P18105136,Silver,136,2018,spring,Calanoid,Calanoida,81.26817931
P18105136,Silver,136,2018,spring,Cyclopoid,Cyclopoida,110.0597423
P18105136,Silver,136,2018,spring,Nauplii,Nauplii,14.21310821
P18105136,Silver,136,2018,spring,Rotifer,Anuraeopsis,0
P18105136,Silver,136,2018,spring,Rotifer,Ascomorpha,0
P18105136,Silver,136,2018,spring,Rotifer,Asplanchna,0
P18105136,Silver,136,2018,spring,Rotifer,Asplanchnopus,0
P18105136,Silver,136,2018,spring,Rotifer,Brachionus,0
P18105136,Silver,136,2018,spring,Rotifer,Conochilus,0
P18105136,Silver,136,2018,spring,Rotifer,Euchlanis,0
P18105136,Silver,136,2018,spring,Rotifer,Filinia,0.120239804
P18105136,Silver,136,2018,spring,Rotifer,Gastropus,0
P18105136,Silver,136,2018,spring,Rotifer,Hexarthra,0
P18105136,Silver,136,2018,spring,Rotifer,Kellicottia,0
P18105136,Silver,136,2018,spring,Rotifer,Keratella.cochlearis,0.005128807
P18105136,Silver,136,2018,spring,Rotifer,Keratella.quadrata,0.842960914
P18105136,Silver,136,2018,spring,Rotifer,Lecane,0
P18105136,Silver,136,2018,spring,Rotifer,Lepadella,0
P18105136,Silver,136,2018,spring,Rotifer,Macrochaetus,0
P18105136,Silver,136,2018,spring,Rotifer,Monostyla,0
P18105136,Silver,136,2018,spring,Rotifer,Mytilina,0
P18105136,Silver,136,2018,spring,Rotifer,Notholca,0
P18105136,Silver,136,2018,spring,Rotifer,Platyias,0
P18105136,Silver,136,2018,spring,Rotifer,Ploesoma,0
P18105136,Silver,136,2018,spring,Rotifer,Polyarthra,0
P18105136,Silver,136,2018,spring,Rotifer,Pompholyx,0
P18105136,Silver,136,2018,spring,Rotifer,Synchaeta,0
P18105136,Silver,136,2018,spring,Rotifer,Testudinella,0
P18105136,Silver,136,2018,spring,Rotifer,Trichocerca,0
P18105136,Silver,136,2018,spring,Rotifer,Trichotria,0
A19105148006,Silver,148,2019,spring,Rotifer,Keratella.cochlearis,0.012720109
A19105148006,Silver,148,2019,spring,Rotifer,Polyarthra,0.032889037
A19105148006,Silver,148,2019,spring,Rotifer,Brachionus,0.105650488
A19105148006,Silver,148,2019,spring,Rotifer,Keratella.quadrata,0.177406628
A19105148006,Silver,148,2019,spring,Cladocera,Simocephalus,1.97306257
A19105148006,Silver,148,2019,spring,Rotifer,Asplanchna,2.651089974
A19105148006,Silver,148,2019,spring,Rotifer,Trichocerca,2.832414611
A19105148006,Silver,148,2019,spring,Cladocera,Chydorus,4.038506082
A19105148006,Silver,148,2019,spring,Cyclopoid,Cyclopoida,6.907262435
A19105148006,Silver,148,2019,spring,Cladocera,Bosmina,7.175213787
A19105148006,Silver,148,2019,spring,Nauplii,Nauplii,7.442790334
A19105148006,Silver,148,2019,spring,Calanoid,Calanoida,111.0601397
A19105148006,Silver,148,2019,spring,Cladocera,Daphnia,402.2349095
P20105149,Silver,149,2020,spring,Cladocera,Alona,0
P20105149,Silver,149,2020,spring,Cladocera,Alonella,0
P20105149,Silver,149,2020,spring,Cladocera,Bosmina,0
P20105149,Silver,149,2020,spring,Cladocera,Camptocercus,0
P20105149,Silver,149,2020,spring,Cladocera,Ceriodaphnia,0
P20105149,Silver,149,2020,spring,Cladocera,Chydorus,0
P20105149,Silver,149,2020,spring,Cladocera,Daphnia,24.12035297
P20105149,Silver,149,2020,spring,Cladocera,Daphnia.lumholtzi,0
P20105149,Silver,149,2020,spring,Cladocera,Diaphanosoma,0
P20105149,Silver,149,2020,spring,Cladocera,Graptoleberis,0
P20105149,Silver,149,2020,spring,Cladocera,Leptodora,0
P20105149,Silver,149,2020,spring,Cladocera,Moina,0
P20105149,Silver,149,2020,spring,Cladocera,Pleuroxus,0
P20105149,Silver,149,2020,spring,Cladocera,Scapholeberis,0
P20105149,Silver,149,2020,spring,Cladocera,Simocephalus,0
P20105149,Silver,149,2020,spring,Calanoid,Calanoida,34.41708579
P20105149,Silver,149,2020,spring,Cyclopoid,Cyclopoida,1.816177387
P20105149,Silver,149,2020,spring,Nauplii,Nauplii,5.087457752
P20105149,Silver,149,2020,spring,Rotifer,Anuraeopsis,0
P20105149,Silver,149,2020,spring,Rotifer,Ascomorpha,0
P20105149,Silver,149,2020,spring,Rotifer,Asplanchna,0
P20105149,Silver,149,2020,spring,Rotifer,Asplanchnopus,0
P20105149,Silver,149,2020,spring,Rotifer,Brachionus,0.073988834
P20105149,Silver,149,2020,spring,Rotifer,Conochilus,0
P20105149,Silver,149,2020,spring,Rotifer,Euchlanis,0
P20105149,Silver,149,2020,spring,Rotifer,Filinia,0
P20105149,Silver,149,2020,spring,Rotifer,Gastropus,0
P20105149,Silver,149,2020,spring,Rotifer,Hexarthra,0
P20105149,Silver,149,2020,spring,Rotifer,Kellicottia,0
P20105149,Silver,149,2020,spring,Rotifer,Keratella.cochlearis,0.027989327
P20105149,Silver,149,2020,spring,Rotifer,Keratella.quadrata,0
P20105149,Silver,149,2020,spring,Rotifer,Lecane,0
P20105149,Silver,149,2020,spring,Rotifer,Lepadella,0
P20105149,Silver,149,2020,spring,Rotifer,Macrochaetus,0
P20105149,Silver,149,2020,spring,Rotifer,Monostyla,0
P20105149,Silver,149,2020,spring,Rotifer,Mytilina,0
P20105149,Silver,149,2020,spring,Rotifer,Notholca,0
P20105149,Silver,149,2020,spring,Rotifer,Platyias,0
P20105149,Silver,149,2020,spring,Rotifer,Ploesoma,0
P20105149,Silver,149,2020,spring,Rotifer,Polyarthra,0
P20105149,Silver,149,2020,spring,Rotifer,Pompholyx,0
P20105149,Silver,149,2020,spring,Rotifer,Synchaeta,0
P20105149,Silver,149,2020,spring,Rotifer,Testudinella,0
P20105149,Silver,149,2020,spring,Rotifer,Trichocerca,0
P20105149,Silver,149,2020,spring,Rotifer,Trichotria,0
P18105151,Silver,151,2018,spring,Cladocera,Alona,0
P18105151,Silver,151,2018,spring,Cladocera,Alonella,0
P18105151,Silver,151,2018,spring,Cladocera,Bosmina,0
P18105151,Silver,151,2018,spring,Cladocera,Camptocercus,0
P18105151,Silver,151,2018,spring,Cladocera,Ceriodaphnia,0
P18105151,Silver,151,2018,spring,Cladocera,Chydorus,14.36560554
P18105151,Silver,151,2018,spring,Cladocera,Daphnia,79.84240733
P18105151,Silver,151,2018,spring,Cladocera,Daphnia.lumholtzi,0
P18105151,Silver,151,2018,spring,Cladocera,Diaphanosoma,0
P18105151,Silver,151,2018,spring,Cladocera,Graptoleberis,0
P18105151,Silver,151,2018,spring,Cladocera,Leptodora,0
P18105151,Silver,151,2018,spring,Cladocera,Moina,0
P18105151,Silver,151,2018,spring,Cladocera,Pleuroxus,0
P18105151,Silver,151,2018,spring,Cladocera,Scapholeberis,0
P18105151,Silver,151,2018,spring,Cladocera,Simocephalus,0
P18105151,Silver,151,2018,spring,Calanoid,Calanoida,89.64512994
P18105151,Silver,151,2018,spring,Cyclopoid,Cyclopoida,6.697850761
P18105151,Silver,151,2018,spring,Nauplii,Nauplii,11.45242433
P18105151,Silver,151,2018,spring,Rotifer,Anuraeopsis,0
P18105151,Silver,151,2018,spring,Rotifer,Ascomorpha,0
P18105151,Silver,151,2018,spring,Rotifer,Asplanchna,0
P18105151,Silver,151,2018,spring,Rotifer,Asplanchnopus,0
P18105151,Silver,151,2018,spring,Rotifer,Brachionus,0.306935511
P18105151,Silver,151,2018,spring,Rotifer,Conochilus,0
P18105151,Silver,151,2018,spring,Rotifer,Euchlanis,0
P18105151,Silver,151,2018,spring,Rotifer,Filinia,0.035421064
P18105151,Silver,151,2018,spring,Rotifer,Gastropus,0
P18105151,Silver,151,2018,spring,Rotifer,Hexarthra,0
P18105151,Silver,151,2018,spring,Rotifer,Kellicottia,0
P18105151,Silver,151,2018,spring,Rotifer,Keratella.cochlearis,0.013780165
P18105151,Silver,151,2018,spring,Rotifer,Keratella.quadrata,0
P18105151,Silver,151,2018,spring,Rotifer,Lecane,0
P18105151,Silver,151,2018,spring,Rotifer,Lepadella,0
P18105151,Silver,151,2018,spring,Rotifer,Macrochaetus,0
P18105151,Silver,151,2018,spring,Rotifer,Monostyla,0
P18105151,Silver,151,2018,spring,Rotifer,Mytilina,0
P18105151,Silver,151,2018,spring,Rotifer,Notholca,0
P18105151,Silver,151,2018,spring,Rotifer,Platyias,0
P18105151,Silver,151,2018,spring,Rotifer,Ploesoma,0
P18105151,Silver,151,2018,spring,Rotifer,Polyarthra,0
P18105151,Silver,151,2018,spring,Rotifer,Pompholyx,0.985458851
P18105151,Silver,151,2018,spring,Rotifer,Synchaeta,0
P18105151,Silver,151,2018,spring,Rotifer,Testudinella,0
P18105151,Silver,151,2018,spring,Rotifer,Trichocerca,0
P18105151,Silver,151,2018,spring,Rotifer,Trichotria,0
A18105151005,Silver,151,2018,spring,Calanoid,Calanoida,100.3252886
A18105151005,Silver,151,2018,spring,Cyclopoid,Cyclopoida,4.067284522
A18105151005,Silver,151,2018,spring,Cladocera,Daphnia,56.20819479
A18105151005,Silver,151,2018,spring,Rotifer,Keratella.quadrata,0.422382778
A18105151005,Silver,151,2018,spring,Nauplii,Nauplii,8.605750691
A18105151005,Silver,151,2018,spring,Rotifer,Synchaeta,8.07742443
P19105155,Silver,155,2019,spring,Cladocera,Alona,0
P19105155,Silver,155,2019,spring,Cladocera,Alonella,0
P19105155,Silver,155,2019,spring,Cladocera,Bosmina,0
P19105155,Silver,155,2019,spring,Cladocera,Camptocercus,0
P19105155,Silver,155,2019,spring,Cladocera,Ceriodaphnia,0
P19105155,Silver,155,2019,spring,Cladocera,Chydorus,0
P19105155,Silver,155,2019,spring,Cladocera,Daphnia,191.5624977
P19105155,Silver,155,2019,spring,Cladocera,Daphnia.lumholtzi,0
P19105155,Silver,155,2019,spring,Cladocera,Diaphanosoma,0
P19105155,Silver,155,2019,spring,Cladocera,Graptoleberis,0
P19105155,Silver,155,2019,spring,Cladocera,Leptodora,0
P19105155,Silver,155,2019,spring,Cladocera,Moina,0
P19105155,Silver,155,2019,spring,Cladocera,Pleuroxus,0
P19105155,Silver,155,2019,spring,Cladocera,Scapholeberis,0
P19105155,Silver,155,2019,spring,Cladocera,Simocephalus,0
P19105155,Silver,155,2019,spring,Calanoid,Calanoida,193.8305232
P19105155,Silver,155,2019,spring,Cyclopoid,Cyclopoida,1.187654225
P19105155,Silver,155,2019,spring,Nauplii,Nauplii,0.590945095
P19105155,Silver,155,2019,spring,Rotifer,Anuraeopsis,0
P19105155,Silver,155,2019,spring,Rotifer,Ascomorpha,0
P19105155,Silver,155,2019,spring,Rotifer,Asplanchna,0
P19105155,Silver,155,2019,spring,Rotifer,Asplanchnopus,0
P19105155,Silver,155,2019,spring,Rotifer,Brachionus,0
P19105155,Silver,155,2019,spring,Rotifer,Conochilus,0
P19105155,Silver,155,2019,spring,Rotifer,Euchlanis,0
P19105155,Silver,155,2019,spring,Rotifer,Filinia,0
P19105155,Silver,155,2019,spring,Rotifer,Gastropus,0
P19105155,Silver,155,2019,spring,Rotifer,Hexarthra,0
P19105155,Silver,155,2019,spring,Rotifer,Kellicottia,0
P19105155,Silver,155,2019,spring,Rotifer,Keratella.cochlearis,0
P19105155,Silver,155,2019,spring,Rotifer,Keratella.quadrata,0.111931183
P19105155,Silver,155,2019,spring,Rotifer,Lecane,0
P19105155,Silver,155,2019,spring,Rotifer,Lepadella,0
P19105155,Silver,155,2019,spring,Rotifer,Macrochaetus,0
P19105155,Silver,155,2019,spring,Rotifer,Monostyla,0
P19105155,Silver,155,2019,spring,Rotifer,Mytilina,0
P19105155,Silver,155,2019,spring,Rotifer,Notholca,0
P19105155,Silver,155,2019,spring,Rotifer,Platyias,0
P19105155,Silver,155,2019,spring,Rotifer,Ploesoma,0
P19105155,Silver,155,2019,spring,Rotifer,Polyarthra,0
P19105155,Silver,155,2019,spring,Rotifer,Pompholyx,0
P19105155,Silver,155,2019,spring,Rotifer,Synchaeta,0
P19105155,Silver,155,2019,spring,Rotifer,Testudinella,0
P19105155,Silver,155,2019,spring,Rotifer,Trichocerca,0
P19105155,Silver,155,2019,spring,Rotifer,Trichotria,0
P20105161,Silver,161,2020,spring,Cladocera,Alona,0
P20105161,Silver,161,2020,spring,Cladocera,Alonella,0
P20105161,Silver,161,2020,spring,Cladocera,Bosmina,0
P20105161,Silver,161,2020,spring,Cladocera,Camptocercus,0
P20105161,Silver,161,2020,spring,Cladocera,Ceriodaphnia,0
P20105161,Silver,161,2020,spring,Cladocera,Chydorus,0
P20105161,Silver,161,2020,spring,Cladocera,Daphnia,28.0251583
P20105161,Silver,161,2020,spring,Cladocera,Daphnia.lumholtzi,0
P20105161,Silver,161,2020,spring,Cladocera,Diaphanosoma,0
P20105161,Silver,161,2020,spring,Cladocera,Graptoleberis,0
P20105161,Silver,161,2020,spring,Cladocera,Leptodora,0
P20105161,Silver,161,2020,spring,Cladocera,Moina,0
P20105161,Silver,161,2020,spring,Cladocera,Pleuroxus,0
P20105161,Silver,161,2020,spring,Cladocera,Scapholeberis,0
P20105161,Silver,161,2020,spring,Cladocera,Simocephalus,0
P20105161,Silver,161,2020,spring,Calanoid,Calanoida,71.19163867
P20105161,Silver,161,2020,spring,Cyclopoid,Cyclopoida,22.63836637
P20105161,Silver,161,2020,spring,Nauplii,Nauplii,6.479276922
P20105161,Silver,161,2020,spring,Rotifer,Anuraeopsis,0
P20105161,Silver,161,2020,spring,Rotifer,Ascomorpha,0.010337803
P20105161,Silver,161,2020,spring,Rotifer,Asplanchna,0
P20105161,Silver,161,2020,spring,Rotifer,Asplanchnopus,0
P20105161,Silver,161,2020,spring,Rotifer,Brachionus,0
P20105161,Silver,161,2020,spring,Rotifer,Conochilus,0
P20105161,Silver,161,2020,spring,Rotifer,Euchlanis,0
P20105161,Silver,161,2020,spring,Rotifer,Filinia,0
P20105161,Silver,161,2020,spring,Rotifer,Gastropus,0
P20105161,Silver,161,2020,spring,Rotifer,Hexarthra,0
P20105161,Silver,161,2020,spring,Rotifer,Kellicottia,0
P20105161,Silver,161,2020,spring,Rotifer,Keratella.cochlearis,0.026608709
P20105161,Silver,161,2020,spring,Rotifer,Keratella.quadrata,0
P20105161,Silver,161,2020,spring,Rotifer,Lecane,0
P20105161,Silver,161,2020,spring,Rotifer,Lepadella,0
P20105161,Silver,161,2020,spring,Rotifer,Macrochaetus,0
P20105161,Silver,161,2020,spring,Rotifer,Monostyla,0
P20105161,Silver,161,2020,spring,Rotifer,Mytilina,0
P20105161,Silver,161,2020,spring,Rotifer,Notholca,0
P20105161,Silver,161,2020,spring,Rotifer,Platyias,0
P20105161,Silver,161,2020,spring,Rotifer,Ploesoma,0
P20105161,Silver,161,2020,spring,Rotifer,Polyarthra,0
P20105161,Silver,161,2020,spring,Rotifer,Pompholyx,0
P20105161,Silver,161,2020,spring,Rotifer,Synchaeta,0
P20105161,Silver,161,2020,spring,Rotifer,Testudinella,0
P20105161,Silver,161,2020,spring,Rotifer,Trichocerca,0
P20105161,Silver,161,2020,spring,Rotifer,Trichotria,0
P18105164,Silver,164,2018,spring,Cladocera,Alona,0
P18105164,Silver,164,2018,spring,Cladocera,Alonella,0
P18105164,Silver,164,2018,spring,Cladocera,Bosmina,2.894483898
P18105164,Silver,164,2018,spring,Cladocera,Camptocercus,0
P18105164,Silver,164,2018,spring,Cladocera,Ceriodaphnia,0
P18105164,Silver,164,2018,spring,Cladocera,Chydorus,2.410325489
P18105164,Silver,164,2018,spring,Cladocera,Daphnia,18.25015621
P18105164,Silver,164,2018,spring,Cladocera,Daphnia.lumholtzi,0
P18105164,Silver,164,2018,spring,Cladocera,Diaphanosoma,0
P18105164,Silver,164,2018,spring,Cladocera,Graptoleberis,0
P18105164,Silver,164,2018,spring,Cladocera,Leptodora,0
P18105164,Silver,164,2018,spring,Cladocera,Moina,0
P18105164,Silver,164,2018,spring,Cladocera,Pleuroxus,0
P18105164,Silver,164,2018,spring,Cladocera,Scapholeberis,0
P18105164,Silver,164,2018,spring,Cladocera,Simocephalus,0
P18105164,Silver,164,2018,spring,Calanoid,Calanoida,398.7145719
P18105164,Silver,164,2018,spring,Cyclopoid,Cyclopoida,25.86311282
P18105164,Silver,164,2018,spring,Nauplii,Nauplii,18.03887566
P18105164,Silver,164,2018,spring,Rotifer,Anuraeopsis,0
P18105164,Silver,164,2018,spring,Rotifer,Ascomorpha,0
P18105164,Silver,164,2018,spring,Rotifer,Asplanchna,0
P18105164,Silver,164,2018,spring,Rotifer,Asplanchnopus,0
P18105164,Silver,164,2018,spring,Rotifer,Brachionus,0
P18105164,Silver,164,2018,spring,Rotifer,Conochilus,0
P18105164,Silver,164,2018,spring,Rotifer,Euchlanis,0
P18105164,Silver,164,2018,spring,Rotifer,Filinia,0
P18105164,Silver,164,2018,spring,Rotifer,Gastropus,0
P18105164,Silver,164,2018,spring,Rotifer,Hexarthra,0
P18105164,Silver,164,2018,spring,Rotifer,Kellicottia,0
P18105164,Silver,164,2018,spring,Rotifer,Keratella.cochlearis,0
P18105164,Silver,164,2018,spring,Rotifer,Keratella.quadrata,0
P18105164,Silver,164,2018,spring,Rotifer,Lecane,0
P18105164,Silver,164,2018,spring,Rotifer,Lepadella,0
P18105164,Silver,164,2018,spring,Rotifer,Macrochaetus,0
P18105164,Silver,164,2018,spring,Rotifer,Monostyla,0
P18105164,Silver,164,2018,spring,Rotifer,Mytilina,0
P18105164,Silver,164,2018,spring,Rotifer,Notholca,0
P18105164,Silver,164,2018,spring,Rotifer,Platyias,0
P18105164,Silver,164,2018,spring,Rotifer,Ploesoma,0
P18105164,Silver,164,2018,spring,Rotifer,Polyarthra,0
P18105164,Silver,164,2018,spring,Rotifer,Pompholyx,0
P18105164,Silver,164,2018,spring,Rotifer,Synchaeta,0
P18105164,Silver,164,2018,spring,Rotifer,Testudinella,0
P18105164,Silver,164,2018,spring,Rotifer,Trichocerca,0
P18105164,Silver,164,2018,spring,Rotifer,Trichotria,0
P19105169,Silver,169,2019,spring,Cladocera,Alona,0
P19105169,Silver,169,2019,spring,Cladocera,Alonella,0
P19105169,Silver,169,2019,spring,Cladocera,Bosmina,0
P19105169,Silver,169,2019,spring,Cladocera,Camptocercus,0
P19105169,Silver,169,2019,spring,Cladocera,Ceriodaphnia,0
P19105169,Silver,169,2019,spring,Cladocera,Chydorus,0
P19105169,Silver,169,2019,spring,Cladocera,Daphnia,82.60918819
P19105169,Silver,169,2019,spring,Cladocera,Daphnia.lumholtzi,0
P19105169,Silver,169,2019,spring,Cladocera,Diaphanosoma,0
P19105169,Silver,169,2019,spring,Cladocera,Graptoleberis,0
P19105169,Silver,169,2019,spring,Cladocera,Leptodora,0
P19105169,Silver,169,2019,spring,Cladocera,Moina,0
P19105169,Silver,169,2019,spring,Cladocera,Pleuroxus,0
P19105169,Silver,169,2019,spring,Cladocera,Scapholeberis,0
P19105169,Silver,169,2019,spring,Cladocera,Simocephalus,0
P19105169,Silver,169,2019,spring,Calanoid,Calanoida,304.1737182
P19105169,Silver,169,2019,spring,Cyclopoid,Cyclopoida,7.88411865
P19105169,Silver,169,2019,spring,Nauplii,Nauplii,0.744154846
P19105169,Silver,169,2019,spring,Rotifer,Anuraeopsis,0
P19105169,Silver,169,2019,spring,Rotifer,Ascomorpha,0
P19105169,Silver,169,2019,spring,Rotifer,Asplanchna,0
P19105169,Silver,169,2019,spring,Rotifer,Asplanchnopus,0
P19105169,Silver,169,2019,spring,Rotifer,Brachionus,0
P19105169,Silver,169,2019,spring,Rotifer,Conochilus,0
P19105169,Silver,169,2019,spring,Rotifer,Euchlanis,0
P19105169,Silver,169,2019,spring,Rotifer,Filinia,0
